Шаг dt Diff_x Diff_y Diff_z
214 0.2140000000000002 0.00044077383792595626 -0.14018002706108418 0.08412337282631338
215 0.2150000000000002 0.12008820382148899 -0.1451497150735267 0.12882008765469402
216 0.2160000000000002 0.2495739629244491 -0.2198737058048068 0.16251802259618792
217 0.2170000000000002 0.37510010864245014 -0.385088237719937 0.18532786456870531
218 0.2180000000000002 0.46934200972732887 -0.6500175553150237 0.1974408103812807
219 0.2190000000000002 0.500966903665307 -0.9937355195239809 0.19881553294302212
220 0.2200000000000002 0.459511220205044 -1.3642474043018842 0.18881909690464804
221 0.2210000000000002 0.3663109794770971 -1.7091782522992172 0.1658328142615796
222 0.2220000000000002 0.2539677964925231 -2.0023054800277804 0.1268390567164409
223 0.2230000000000002 0.14419774118222817 -2.2393420336395056 0.06709625482739262
224 0.2240000000000002 0.04396832141583107 -2.4222831382082552 -0.019745345753868604
225 0.2250000000000002 -0.04899470376407211 -2.5505525005541325 -0.14031714413878837
226 0.2260000000000002 -0.140597159339928 -2.6201585075985547 -0.2979337830974884
227 0.2270000000000002 -0.23639790413108797 -2.6278121175369034 -0.4866211198994349
228 0.2280000000000002 -0.3387032934030373 -2.5771444473547644 -0.6861595191405989
229 0.2290000000000002 -0.4450957001187773 -2.4826931831473784 -0.8649487673696308
230 0.2300000000000002 -0.5493621870493265 -2.3673734087922282 -0.992956628744883
231 0.2310000000000002 -0.6443342900955552 -2.254429507216415 -1.055402055725685
232 0.2320000000000002 -0.7244836712381032 -2.160112988989426 -1.0559624821632732
233 0.2330000000000002 -0.786816411009357 -2.0914655558781514 -1.0099771495371561
234 0.2340000000000002 -0.8304394742631516 -2.0482861821240577 -0.9357668180890186
235 0.2350000000000002 -0.8558144972495909 -2.026314313156449 -0.8492492861330194
236 0.2360000000000002 -0.8642532495283262 -2.019789719728007 -0.7620915404801698
237 0.2370000000000002 -0.8576957939033236 -2.0229811078264124 -0.6818403173901748
238 0.2380000000000002 -0.8386195432624914 -2.0309110933533896 -0.6127640804071963
239 0.2390000000000002 -0.8099385369422623 -2.0395936073030896 -0.5567790654618296
240 0.2400000000000002 -0.7748236276250137 -2.0460110963046034 -0.5142296709990319
241 0.2410000000000002 -0.736444057128378 -2.047963994813683 -0.4844678285114053
242 0.2420000000000002 -0.697678947173758 -2.0438684445574498 -0.466241713636489
243 0.2430000000000002 -0.6608644249158234 -2.0325547568538678 -0.4579291764071816
244 0.2440000000000002 -0.627628548572697 -2.013107811476766 -0.45766147992162803
245 0.2450000000000002 -0.5988345453876911 -1.9847745033591826 -0.4633855050870218
246 0.2460000000000002 -0.5746216764306155 -1.9469397018411425 -0.47290854231714186
247 0.2470000000000002 -0.5545150394293571 -1.8991499527451512 -0.4839587746102415
248 0.2480000000000002 -0.5375723752979035 -1.84115375866451 -0.49427720621565024
249 0.2490000000000002 -0.5225415236314077 -1.7729323408691506 -0.5017366562839711
250 0.2500000000000002 -0.5080098792867729 -1.694710769098163 -0.5044670890478493
251 0.2510000000000002 -0.492533523410117 -1.6069572754134702 -0.5009607613580713
252 0.2520000000000002 -0.47473832314056474 -1.5103901655254208 -0.4901380040416741
